,id,path,features_openvino
1081,person_23,in/person_23\1235.jpg,"[-0.20837314426898956, 0.1903674602508545, 0.14966078102588654, -0.08342501521110535, -0.1143549382686615, -0.06581781804561615, -0.06879262626171112, -0.12263818085193634, 0.17330043017864227, -0.009567308239638805, 0.16530026495456696, -0.04590107128024101, -0.25039142370224, 0.004198241047561169, -0.04671887308359146, 0.15926775336265564, -0.13756617903709412, -0.16070550680160522, -0.08464892953634262, 0.024879805743694305, 0.03568065166473389, 0.06276439130306244, 0.036510270088911057, 0.09143707156181335, -0.12893661856651306, -0.30726975202560425, -0.04989640414714813, -0.09308116137981415, -0.06364807486534119, -0.060561079531908035, 0.06241317838430405, 0.07816570997238159, -0.20527046918869019, -0.0363287627696991, 0.018513798713684082, 0.09894845634698868, -0.05367898568511009, -0.10374896228313446, 0.15597419440746307, -0.07924428582191467, -0.3277963101863861, -0.1006825789809227, 0.06375711411237717, 0.2489931285381317, 0.2391335815191269, -0.022875647991895676, 0.024207957088947296, -0.06844566017389297, 0.0997224897146225, -0.234145388007164, -0.01480846107006073, 0.1642555296421051, 0.03437625616788864, 0.02808498963713646, 0.06572797149419785, -0.14755313098430634, 0.057146843522787094, 0.15305085480213165, -0.19278176128864288, -0.06795821338891983, 0.10031361132860184, -0.12296421825885773, -0.006554638501256704, -0.11424978822469711, 0.20869135856628418, 0.10532085597515106, -0.12160532921552658, -0.1638813465833664, 0.1469600945711136, -0.1676514893770218, -0.02567949891090393, 0.1880604773759842, -0.13381364941596985, -0.15973247587680817, -0.29102692008018494, -0.07005728036165237, 0.38669759035110474, 0.08485681563615799, -0.10731067508459091, 0.0329902321100235, -0.09505024552345276, 0.005250861402601004, -0.05940002202987671, 0.11837715655565262, -0.05793125927448273, 0.044435568153858185, -0.09689109772443771, -0.002716880291700363, 0.22679458558559418, 0.0003217952325940132, 0.03131139650940895, 0.22858953475952148, 0.009559554047882557, -0.09699498862028122, -0.01246471144258976, 0.026868946850299835, -0.08339498192071915, -0.008395668119192123, -0.07887566834688187, -0.012521492317318916, -0.030117832124233246, -0.015072845853865147, -0.007682688068598509, 0.14065046608448029, -0.2117169052362442, 0.13813236355781555, -0.005310890264809132, 0.06275911629199982, -0.017870407551527023, -0.05616674944758415, 0.000762490089982748, -0.06292455643415451, 0.1672545075416565, -0.21764500439167023, 0.10483123362064362, 0.09768807888031006, -0.014602228067815304, 0.09080931544303894, 0.008643653243780136, 0.09291889518499374, -0.06837940216064453, -0.021231988444924355, -0.17442169785499573, -0.03675784543156624, 0.10611522197723389, -0.08702883124351501, 0.07762069255113602, 0.01976470835506916]"
1082,person_23,in/person_23\1242.jpg,"[-0.17623819410800934, 0.17261755466461182, 0.1155315488576889, -0.09713014960289001, -0.07468808442354202, -0.10703061521053314, -0.07290957868099213, -0.13816951215267181, 0.190897136926651, -0.033871810883283615, 0.15529805421829224, -0.07725899666547775, -0.2739953100681305, -0.01238970085978508, -0.09742661565542221, 0.14033600687980652, -0.15560287237167358, -0.13685816526412964, -0.06807396560907364, 0.010169349610805511, 0.07604300230741501, 0.06593530625104904, 0.02797369286417961, 0.1051967591047287, -0.08621638268232346, -0.289380818605423, -0.03975551202893257, -0.09875437617301941, -0.058033138513565063, -0.09418031573295593, 0.05494517832994461, 0.059433408081531525, -0.22655393183231354, -0.0644286647439003, -0.01506617572158575, 0.11654363572597504, -0.06649253517389297, -0.10199768841266632, 0.17428231239318848, -0.07127127796411514, -0.31818273663520813, -0.10215754061937332, 0.06638652086257935, 0.26395851373672485, 0.2325122356414795, -0.04314161464571953, -0.023016562685370445, -0.07855573296546936, 0.12913194298744202, -0.23204413056373596, -0.04864663630723953, 0.21214543282985687, 0.05041968449950218, 0.02140277996659279, 0.04788289964199066, -0.13085512816905975, 0.05289394408464432, 0.18272463977336884, -0.2280866652727127, -0.06583259254693985, 0.08946485072374344, -0.12444861978292465, -0.005980806425213814, -0.07668811827898026, 0.18754906952381134, 0.0814320296049118, -0.12022653222084045, -0.13299274444580078, 0.17485155165195465, -0.18849417567253113, -0.014119207859039307, 0.15228576958179474, -0.12980930507183075, -0.1860828697681427, -0.28380459547042847, -0.07017749547958374, 0.3662123680114746, 0.07269863039255142, -0.06375530362129211, 0.09468451142311096, -0.11819393932819366, -0.02309681847691536, -0.057033784687519073, 0.12385135889053345, -0.04822821915149689, 0.08862598985433578, -0.08769121766090393, 0.0320778526365757, 0.17383450269699097, -0.016268039122223854, 0.0527149923145771, 0.2300548553466797, -0.005243636667728424, -0.08914414793252945, 0.0003594351001083851, 0.011725271120667458, -0.11795163154602051, -0.0063253180123865604, -0.12507589161396027, -0.02276068925857544, -0.01732858642935753, -0.040701065212488174, 0.011489160358905792, 0.1355595886707306, -0.2068447470664978, 0.10578113049268723, 0.027196776121854782, 0.02844918519258499, -0.0013933172449469566, -0.06568056344985962, 0.00759997358545661, -0.09823676198720932, 0.16500888764858246, -0.19766969978809357, 0.11919702589511871, 0.0943853110074997, 0.005202318076044321, 0.10544124245643616, 0.018796686083078384, 0.08011186867952347, -0.04061869531869888, -0.04565814882516861, -0.17787718772888184, -0.02521788887679577, 0.08883977681398392, -0.03628211095929146, 0.07357911765575409, -0.0036205449141561985]"
1083,person_23,in/person_23\1250.jpg,"[-0.18851572275161743, 0.13404645025730133, 0.0937948226928711, -0.10925137996673584, -0.1391611248254776, -0.10150833427906036, -0.08790352195501328, -0.11043862253427505, 0.19034534692764282, -0.03610861301422119, 0.1582634598016739, -0.044469088315963745, -0.29080429673194885, 0.025173276662826538, -0.12469027191400528, 0.12246032059192657, -0.15828539431095123, -0.08663482218980789, -0.056782279163599014, -0.043359704315662384, 0.06329337507486343, 0.08944310992956161, -0.008486475795507431, 0.10489074140787125, -0.0675482526421547, -0.288725882768631, -0.025065654888749123, -0.07429647445678711, -0.08009951561689377, -0.05030946433544159, 0.06273337453603745, 0.09594537317752838, -0.1953733116388321, -0.0692736878991127, -0.008646431379020214, 0.11479372531175613, -0.05137907341122627, -0.09890247881412506, 0.14780035614967346, -0.08846721053123474, -0.26009485125541687, -0.08235503733158112, 0.10674388706684113, 0.25694599747657776, 0.23141154646873474, -0.03646089509129524, 0.009412012062966824, -0.07445519417524338, 0.15050993859767914, -0.2941094636917114, -0.018885985016822815, 0.19378510117530823, 0.0406077578663826, -0.007060525007545948, 0.08776941150426865, -0.17947693169116974, 0.020780134946107864, 0.20262834429740906, -0.19486363232135773, -0.025438139215111732, 0.11865799129009247, -0.10137639939785004, -0.013593459501862526, -0.1262979358434677, 0.20024323463439941, 0.09557643532752991, -0.1332334727048874, -0.10876991599798203, 0.1954965591430664, -0.18626368045806885, -0.0061089214868843555, 0.13729771971702576, -0.12394889444112778, -0.21400167047977448, -0.25937560200691223, 0.007037689909338951, 0.4023125469684601, 0.15987713634967804, -0.03828780725598335, 0.08664675801992416, -0.1093095988035202, -0.00636405311524868, -0.03380459547042847, 0.08665041625499725, -0.03036538138985634, 0.02142876572906971, -0.10061810165643692, 0.04901504889130592, 0.17311249673366547, 0.02514825202524662, 0.05247015506029129, 0.2593863606452942, 0.03147577494382858, -0.08133911341428757, -0.010880472138524055, 0.025936344638466835, -0.1409604251384735, -0.007700034417212009, -0.13693742454051971, 0.027098972350358963, -0.02427135780453682, -0.06193538010120392, 0.03729365020990372, 0.122255839407444, -0.16902852058410645, 0.10494458675384521, -0.02500900626182556, 0.03379863500595093, -0.02307332493364811, -0.08050969243049622, 0.015548892319202423, -0.04367310553789139, 0.16905741393566132, -0.19177180528640747, 0.10761779546737671, 0.04217197746038437, 0.04321245476603508, 0.1739909052848816, 0.011186160147190094, 0.08995148539543152, -0.01911887153983116, -0.08499250560998917, -0.17761804163455963, -0.04170919209718704, 0.05570895969867706, -0.07214238494634628, 0.07250132411718369, 0.03727397695183754]"
1084,person_23,in/person_23\1260.jpg,"[-0.18015362322330475, 0.16549021005630493, 0.10327114164829254, -0.1241726204752922, -0.12641990184783936, -0.08689236640930176, -0.11107588559389114, -0.12426849454641342, 0.18970844149589539, -0.07801178097724915, 0.15120840072631836, -0.010974238626658916, -0.2791348397731781, 0.027726422995328903, -0.10454496741294861, 0.12562066316604614, -0.20898497104644775, -0.10314062982797623, -0.05095383897423744, -0.004650806076824665, 0.07391660660505295, 0.09398584812879562, 0.009583522565662861, 0.07555573433637619, -0.06762641668319702, -0.2739748954772949, -0.035901572555303574, -0.09228193014860153, -0.05369994416832924, -0.038383811712265015, 0.05076376348733902, 0.03204822912812233, -0.16592992842197418, -0.05257158353924751, -0.0007596276700496674, 0.11356687545776367, -0.05176255851984024, -0.07804789394140244, 0.16032451391220093, -0.06921403110027313, -0.307545006275177, -0.07575635612010956, 0.060175571590662, 0.2561047077178955, 0.2401992827653885, -0.022430552169680595, -0.0053698476403951645, -0.1133207231760025, 0.1630401909351349, -0.2968345880508423, -0.01642615906894207, 0.19122010469436646, 0.019825268536806107, -0.0016481196507811546, 0.0708683505654335, -0.17798154056072235, 0.0526927150785923, 0.17237210273742676, -0.19299128651618958, -0.050872065126895905, 0.1534339189529419, -0.1337364912033081, 0.009335902519524097, -0.08191215246915817, 0.21348635852336884, 0.06640414148569107, -0.15703876316547394, -0.11925850063562393, 0.16936804354190826, -0.17835736274719238, -0.019317232072353363, 0.1437453180551529, -0.10374623537063599, -0.19750083982944489, -0.2522731423377991, -0.02612815611064434, 0.4343852996826172, 0.1358794867992401, -0.060046903789043427, 0.08313265442848206, -0.13337497413158417, -0.02021380141377449, 0.01439556386321783, 0.14359192550182343, -0.012275723740458488, 0.037353187799453735, -0.10746023803949356, 0.022303074598312378, 0.17368417978286743, -0.02185770496726036, 0.06476355344057083, 0.2588970959186554, 0.04368364065885544, -0.026449641212821007, 0.007548981811851263, 0.04542960971593857, -0.1462237387895584, -0.002145275939255953, -0.137851282954216, 0.025085411965847015, -0.034824028611183167, -0.037638671696186066, 0.016434624791145325, 0.11616362631320953, -0.1540110558271408, 0.14107996225357056, -0.001681614201515913, 0.026619598269462585, -0.01482899859547615, -0.10916995257139206, 0.02670614793896675, -0.06794646382331848, 0.1692287027835846, -0.19739428162574768, 0.10666986554861069, 0.07608994841575623, 0.043717581778764725, 0.17280049622058868, 0.044649966061115265, 0.07884572446346283, -0.02845660224556923, -0.075177863240242, -0.210247203707695, -0.032202377915382385, 0.052841804921627045, -0.07295498251914978, 0.07395166158676147, 0.010615414939820766]"
1085,person_23,in/person_23\1269.jpg,"[-0.1683386266231537, 0.16099265217781067, 0.11865710467100143, -0.0920172929763794, -0.1391083300113678, -0.05560613051056862, -0.06213703006505966, -0.09953270852565765, 0.22372883558273315, -0.09310192614793777, 0.1580779105424881, 0.0028450367972254753, -0.29917848110198975, 0.039289820939302444, -0.09322824329137802, 0.13297578692436218, -0.1708553433418274, -0.11778958886861801, -0.07831107079982758, -0.028475573286414146, 0.08854833990335464, 0.10857249051332474, -0.03894323110580444, 0.0583801306784153, -0.08279873430728912, -0.27638310194015503, -0.015695061534643173, -0.05800426006317139, -0.041740503162145615, -0.014590458013117313, 0.02310006134212017, 0.09472959488630295, -0.15325354039669037, -0.059218019247055054, -0.0031669093295931816, 0.11456022411584854, -0.04040088504552841, -0.06801027059555054, 0.13477613031864166, -0.06310435384511948, -0.3221815526485443, -0.08121278136968613, 0.06549914926290512, 0.25129956007003784, 0.229582741856575, -0.005807909183204174, -0.03716199845075607, -0.08948229253292084, 0.13881544768810272, -0.3196386396884918, -0.04315314441919327, 0.18968041241168976, 0.008042524568736553, 0.0466274730861187, 0.07483875751495361, -0.2312985062599182, 0.04706675559282303, 0.14509420096874237, -0.19827787578105927, -0.053790029138326645, 0.10303901135921478, -0.18504106998443604, 0.004117806442081928, -0.10921479761600494, 0.18474970757961273, 0.0759715810418129, -0.11814863234758377, -0.14881905913352966, 0.17370976507663727, -0.19701223075389862, -0.01992308720946312, 0.18292592465877533, -0.08840271830558777, -0.18531496822834015, -0.22997021675109863, -0.02443266659975052, 0.45848381519317627, 0.16404324769973755, -0.07279191166162491, 0.06389413774013519, -0.1279398649930954, -0.01670580543577671, 0.058089498430490494, 0.08269035071134567, 0.015143902972340584, -0.0042163413017988205, -0.12701240181922913, -0.022095654159784317, 0.1968323290348053, -0.01413038745522499, 0.049006491899490356, 0.27547383308410645, 0.04693913087248802, -0.03089679405093193, 0.00636846711859107, 0.05531836301088333, -0.12902280688285828, 0.03733588382601738, -0.12565484642982483, 0.006152539514005184, -0.009770344011485577, -0.09046409279108047, 0.021787913516163826, 0.09055829048156738, -0.17552721500396729, 0.14472152292728424, 0.00863620825111866, 0.0793716087937355, 0.024376539513468742, -0.07830607891082764, -0.003954184241592884, -0.047633882611989975, 0.19726146757602692, -0.23274683952331543, 0.13902756571769714, 0.09765586256980896, 0.008832121267914772, 0.1867968589067459, 0.03734787553548813, 0.10675382614135742, -0.04823121801018715, -0.109691321849823, -0.20580674707889557, -0.0603690929710865, 0.058157242834568024, -0.08892861753702164, 0.04566309601068497, 0.030600231140851974]"
1086,person_23,in/person_23\1276.jpg,[]
1087,person_23,in/person_23\1283.jpg,[]
1088,person_23,in/person_23\1290.jpg,[]
1089,person_23,in/person_23\1298.jpg,[]
1090,person_23,in/person_23\1303.jpg,[]
1091,person_23,in/person_23\1309.jpg,[]
1092,person_23,in/person_23\1316.jpg,[]
1093,person_23,in/person_23\1324.jpg,[]
1094,person_23,in/person_23\1329.jpg,[]
1095,person_23,in/person_23\1341.jpg,[]
1096,person_23,in/person_23\1346.jpg,[]
1097,person_23,in/person_23\1352.jpg,[]
1098,person_23,in/person_23\1361.jpg,[]
1099,person_23,in/person_23\796.jpg,"[-0.13437414169311523, 0.12812986969947815, 0.09920802712440491, -0.14458276331424713, -0.12784293293952942, -0.05025988072156906, -0.027182694524526596, -0.16582050919532776, 0.18517117202281952, -0.12813173234462738, 0.20870544016361237, -0.11975537985563278, -0.2451564520597458, 0.06010250747203827, -0.11539413034915924, 0.1659150868654251, -0.1494595855474472, -0.08670087903738022, -0.08732686191797256, -0.050520941615104675, 0.01303183101117611, 0.10931961983442307, -0.007343146484345198, 0.08761405944824219, -0.08183603733778, -0.26707756519317627, -0.05347505211830139, -0.04289287328720093, 0.01530996523797512, -0.019243581220507622, -0.003814469091594219, 0.11294685304164886, -0.11282326281070709, -0.03659643232822418, 0.037359438836574554, 0.11870577931404114, -0.06239299848675728, -0.1405458152294159, 0.2627744972705841, 0.00605753343552351, -0.23262663185596466, -0.06431634724140167, 0.06717866659164429, 0.2863509953022003, 0.222946897149086, -0.09375116229057312, -0.014729868620634079, -0.13928791880607605, 0.19621680676937103, -0.25667259097099304, -0.004844482988119125, 0.15535815060138702, 0.11857440322637558, 0.03037022426724434, 0.036042872816324234, -0.09463930875062943, 0.04849037528038025, 0.17674332857131958, -0.26647722721099854, -0.056826554238796234, 0.143371120095253, -0.14517755806446075, -0.011911939829587936, -0.10926853120326996, 0.18196630477905273, 0.10433506965637207, -0.1326146125793457, -0.11513673514127731, 0.17999951541423798, -0.16403891146183014, -0.0188958328217268, 0.08680018782615662, -0.10832520574331284, -0.16521716117858887, -0.2413993924856186, -0.000437689945101738, 0.35335129499435425, 0.1433568298816681, -0.0947485938668251, 0.03367108106613159, -0.06883035600185394, -0.07943113893270493, 0.037287525832653046, 0.11244333535432816, -0.05401813983917236, -0.03962553292512894, -0.04599413275718689, 0.03213698789477348, 0.1998484581708908, -0.061545681208372116, 0.030768495053052902, 0.27090588212013245, 0.03759977966547012, -0.0539667047560215, 0.00602493342012167, 0.04716535657644272, -0.15674573183059692, 0.015831895172595978, -0.10937871038913727, 0.041823577135801315, -0.006050455383956432, -0.055697690695524216, 0.060220867395401, 0.12226059287786484, -0.22698913514614105, 0.1792830228805542, -0.038988757878541946, -0.028710976243019104, 0.032641924917697906, -0.16101621091365814, -0.025080151855945587, -0.05850658565759659, 0.20982229709625244, -0.18214349448680878, 0.02983485348522663, 0.05355679616332054, 0.03549589216709137, 0.15980301797389984, 0.061294276267290115, 0.05966626852750778, 0.011611823923885822, -0.04498595744371414, -0.17155961692333221, -0.032929982990026474, 0.1116308867931366, -0.059361983090639114, 0.06813377887010574, 0.01665613055229187]"
1100,person_23,in/person_23\806.jpg,"[-0.1272130161523819, 0.12441651523113251, 0.07126779109239578, -0.15424063801765442, -0.08680017292499542, -0.04323471710085869, -0.029627151787281036, -0.18757610023021698, 0.17984896898269653, -0.1236916184425354, 0.16284000873565674, -0.12630124390125275, -0.2561378479003906, 0.0013281430583447218, -0.14311634004116058, 0.1647069752216339, -0.14959542453289032, -0.11310343444347382, -0.045528948307037354, -0.04198877885937691, 0.040792323648929596, 0.09932001680135727, -0.01934576965868473, 0.08734030276536942, -0.024486858397722244, -0.2728569507598877, -0.04413492605090141, -0.0636913925409317, 0.05660665035247803, -0.04120297357439995, 9.475927799940109e-05, 0.08504116535186768, -0.17012163996696472, -0.03903062269091606, 0.015419739298522472, 0.11578695476055145, -0.06147412583231926, -0.15530115365982056, 0.254115492105484, -0.003859956283122301, -0.21647833287715912, -0.07415295392274857, 0.063841812312603, 0.24585089087486267, 0.19950062036514282, -0.10835784673690796, -0.03539649397134781, -0.1362914890050888, 0.1961664855480194, -0.21756529808044434, -0.036955803632736206, 0.16262730956077576, 0.12842871248722076, 0.03884565085172653, 0.008222365751862526, -0.10562051087617874, 0.04090452939271927, 0.17103765904903412, -0.2954593896865845, -0.035995978862047195, 0.09439943730831146, -0.13107867538928986, -0.04865323007106781, -0.08980806171894073, 0.1159726157784462, 0.07902427762746811, -0.10200739651918411, -0.14808718860149384, 0.21000298857688904, -0.18446214497089386, 0.0036006090231239796, 0.10435377806425095, -0.09794976562261581, -0.1661415696144104, -0.21225087344646454, -0.015413476154208183, 0.2987901270389557, 0.16077406704425812, -0.07142338901758194, 0.034469880163669586, -0.049924664199352264, -0.08298321068286896, 0.024016577750444412, 0.09685589373111725, -0.033803608268499374, -0.016943305730819702, -0.02944931946694851, 0.04648609086871147, 0.1573520004749298, -0.0409831739962101, 0.014683815650641918, 0.24422381818294525, 0.008294280618429184, -0.0277961827814579, -0.028545144945383072, 0.04130292311310768, -0.1412155032157898, 0.02580052986741066, -0.12996524572372437, -0.001231619156897068, 0.0017387126572430134, -0.027244653552770615, 0.06307195872068405, 0.14331384003162384, -0.19259221851825714, 0.15115277469158173, -0.022877521812915802, -0.036880433559417725, 0.017666855826973915, -0.15018591284751892, -0.014948578551411629, -0.0375245064496994, 0.18979665637016296, -0.14521604776382446, 0.07861846685409546, 0.08175884187221527, 0.042833033949136734, 0.12865731120109558, 0.05421050265431404, 0.02200811728835106, 0.0342121459543705, -0.10243154317140579, -0.20244954526424408, -0.05086732655763626, 0.10851353406906128, -0.04196161776781082, 0.0586402490735054, -0.019643275067210197]"
1101,person_23,in/person_23\812.jpg,"[-0.12214858084917068, 0.13146661221981049, 0.057718150317668915, -0.15031974017620087, -0.08440477401018143, -0.027356205508112907, -0.024405714124441147, -0.17862898111343384, 0.16960124671459198, -0.09293724596500397, 0.1652975082397461, -0.11473128944635391, -0.23399239778518677, 0.006836225278675556, -0.07816891372203827, 0.13007354736328125, -0.15337592363357544, -0.1075541228055954, -0.0696365013718605, -0.018745865672826767, 0.04220438376069069, 0.08695566654205322, 0.025522500276565552, 0.09129158407449722, -0.09534748643636703, -0.2879253625869751, -0.06671621650457382, -0.0964934229850769, 0.06364461034536362, -0.024000776931643486, 0.007457465399056673, 0.06395722180604935, -0.15409842133522034, -0.025224018841981888, 0.03168380260467529, 0.10139909386634827, -0.05922482907772064, -0.15127438306808472, 0.24707776308059692, -0.026443559676408768, -0.24365121126174927, -0.05025014281272888, 0.0476435124874115, 0.25039687752723694, 0.24019581079483032, -0.10075655579566956, -0.009974140673875809, -0.14616818726062775, 0.20026260614395142, -0.2082941234111786, -0.005221270024776459, 0.14309033751487732, 0.09228885173797607, 0.0322040393948555, 0.03663792088627815, -0.0707235038280487, 0.04140685871243477, 0.16956093907356262, -0.2896190285682678, -0.058251217007637024, 0.10215476900339127, -0.11346805840730667, -0.03746871277689934, -0.11318348348140717, 0.13906967639923096, 0.08062371611595154, -0.12916313111782074, -0.1466345638036728, 0.18416453897953033, -0.1746474653482437, 0.005526580847799778, 0.12059547752141953, -0.11635637283325195, -0.16074645519256592, -0.22745297849178314, -0.007308986037969589, 0.3401104807853699, 0.14307740330696106, -0.09018468856811523, 0.046689968556165695, -0.06813197582960129, -0.06850264221429825, 0.028370315209031105, 0.1159750372171402, -0.03043249249458313, -0.024859875440597534, -0.03040376678109169, 0.05936741456389427, 0.17534136772155762, -0.07022696733474731, 0.024175452068448067, 0.24489201605319977, 0.0076126232743263245, -0.031425174325704575, -0.011410610750317574, 0.0651727244257927, -0.15969477593898773, 0.02386542782187462, -0.11460527777671814, 0.01625397801399231, 0.011845696717500687, -0.0028605740517377853, 0.0639006644487381, 0.14577826857566833, -0.19141903519630432, 0.17940393090248108, -0.014037068001925945, -0.0326368622481823, 0.040100231766700745, -0.16173940896987915, -0.004215702414512634, -0.05167960003018379, 0.1743106096982956, -0.19503650069236755, 0.057578034698963165, 0.05744003504514694, 0.030452746897935867, 0.12509509921073914, 0.033594124019145966, 0.03246575966477394, 0.012787641026079655, -0.049471426755189896, -0.21754354238510132, -0.023861495777964592, 0.1239815205335617, -0.032587192952632904, 0.05328797176480293, -0.025921965017914772]"
1102,person_23,in/person_23\825.jpg,"[-0.1125156357884407, 0.14506767690181732, 0.04404975473880768, -0.11910006403923035, -0.07504070550203323, -0.03430614992976189, -0.057384900748729706, -0.19737207889556885, 0.15898074209690094, -0.0821918323636055, 0.18706591427326202, -0.13869664072990417, -0.2558610439300537, -0.017796985805034637, -0.0919022411108017, 0.17302043735980988, -0.15524114668369293, -0.11357936263084412, -0.07491143047809601, 0.0003696000203490257, 0.05171390622854233, 0.03669613599777222, 0.008861357346177101, 0.09393174946308136, -0.08863206952810287, -0.2829163074493408, -0.07274158298969269, -0.08365145325660706, 0.04743598774075508, -0.038552526384592056, -0.023765332996845245, 0.0548003688454628, -0.1537104994058609, -0.058338310569524765, 0.05509766936302185, 0.10453557968139648, -0.05929771065711975, -0.1553327739238739, 0.22838141024112701, -0.04979364201426506, -0.2513054311275482, -0.03868106007575989, 0.0766717940568924, 0.24046391248703003, 0.22579044103622437, -0.07650399208068848, 0.001544194296002388, -0.15119636058807373, 0.19427302479743958, -0.19335207343101501, -0.012129481881856918, 0.14041276276111603, 0.10035514086484909, 0.04970978945493698, 0.008925090543925762, -0.10260104387998581, 0.04752176254987717, 0.17785309255123138, -0.25376832485198975, -0.07862048596143723, 0.10796616226434708, -0.09925689548254013, -0.03411658853292465, -0.081186942756176, 0.13445957005023956, 0.08816330134868622, -0.10902425646781921, -0.16972975432872772, 0.15771444141864777, -0.16556549072265625, 0.01742841862142086, 0.10553914308547974, -0.12561513483524323, -0.16761375963687897, -0.22347836196422577, -0.04026224464178085, 0.39461463689804077, 0.12670272588729858, -0.10852066427469254, 0.06276266276836395, -0.0791834220290184, -0.07359243929386139, 0.046185873448848724, 0.09452716261148453, -0.013583557680249214, -0.002435801550745964, -0.05419168248772621, 0.03234962001442909, 0.2097271829843521, -0.0883587896823883, 0.0377102829515934, 0.22140122950077057, 0.022121956571936607, -0.02797217294573784, 0.006482891272753477, 0.026932496577501297, -0.14976494014263153, 0.02266358956694603, -0.12430468201637268, -0.034243881702423096, -0.022437985986471176, 0.006367640569806099, 0.055861037224531174, 0.1068011075258255, -0.19546934962272644, 0.1742565631866455, 0.03662102669477463, 0.0020288992673158646, 0.03702590987086296, -0.11383592337369919, -0.014496942050755024, -0.07038827240467072, 0.17403876781463623, -0.18190883100032806, 0.05754946544766426, 0.0685252696275711, 0.06254670023918152, 0.11599037051200867, 0.063984714448452, 0.049510277807712555, 0.02237829938530922, -0.037953220307826996, -0.19034431874752045, -0.02224263921380043, 0.12251245975494385, -0.017183542251586914, 0.07720236480236053, -0.0357682928442955]"
1103,person_23,in/person_23\835.jpg,"[-0.14560750126838684, 0.1703520268201828, 0.09491384774446487, -0.11691069602966309, -0.09385649859905243, -0.004798101726919413, -0.01146598719060421, -0.17923647165298462, 0.14059236645698547, -0.0746164470911026, 0.1908135712146759, -0.15153023600578308, -0.3006756901741028, 0.040802352130413055, -0.07352812588214874, 0.17433041334152222, -0.12655499577522278, -0.11317381262779236, -0.11183472722768784, -0.015649816021323204, 0.011072622612118721, 0.07844599336385727, -0.015425196848809719, 0.09974391013383865, -0.1126227006316185, -0.2770282030105591, -0.03513747453689575, -0.07741265743970871, 0.053925689309835434, -0.07898193597793579, -0.014859930612146854, 0.04893271625041962, -0.1427163928747177, -0.02162606455385685, 0.04709908366203308, 0.09815047681331635, -0.09479314088821411, -0.1647426337003708, 0.2519644498825073, -0.039892975240945816, -0.26811230182647705, -0.0610702745616436, 0.06980576366186142, 0.2662700116634369, 0.2645379900932312, -0.07811209559440613, -0.013845406472682953, -0.09687283635139465, 0.18103405833244324, -0.2521003186702728, 0.0014271419495344162, 0.1453658491373062, 0.03978649154305458, 0.06861751526594162, 0.021837370470166206, -0.14955420792102814, -0.011713851243257523, 0.16226625442504883, -0.24812155961990356, -0.08416163921356201, 0.09461836516857147, -0.11222968995571136, -0.035393644124269485, -0.08983656018972397, 0.12282868474721909, 0.07146082818508148, -0.13565897941589355, -0.1374162882566452, 0.19972294569015503, -0.17385557293891907, 0.02577584609389305, 0.08658540993928909, -0.12290884554386139, -0.1501627266407013, -0.21289531886577606, -0.007669530808925629, 0.3911937475204468, 0.12300537526607513, -0.09997313469648361, 0.047587599605321884, -0.07628528773784637, -0.07562826573848724, 0.0019658049568533897, 0.07466460019350052, 0.007963793352246284, -0.03662305325269699, -0.03248324245214462, 0.03792028874158859, 0.1988159865140915, -0.06940165162086487, 0.03667191043496132, 0.22246195375919342, 0.004501761868596077, -0.09606385976076126, 0.01567075587809086, 0.07029785215854645, -0.1763046681880951, -0.010696414858102798, -0.12559956312179565, -0.03656480088829994, -0.016454214230179787, -0.024242732673883438, 0.051515016704797745, 0.14264924824237823, -0.23188625276088715, 0.25411736965179443, 0.04408077895641327, 0.0009574824944138527, 0.025505326688289642, -0.10922923684120178, -0.02359781600534916, -0.02261081524193287, 0.20067794620990753, -0.18910148739814758, 0.0896197110414505, 0.07047596573829651, 0.034261804074048996, 0.12454547733068466, 0.05452647805213928, 0.031286053359508514, 0.038834668695926666, -0.004306888207793236, -0.1876440793275833, -0.0933632031083107, 0.1038501113653183, -0.015034953132271767, 0.06920110434293747, 0.0039437199011445045]"
